,,,,,,,,Scoring,Scoring,Scoring,,,Goals,Goals,Goals,Goals,Assists,Assists,Assists,,,,,,,,,
169,Pavel Buchnevich\buchnpa01,LW,NYR,@,NSH,W,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,17,14:54,1,0,0,0,
170,Jeff Carter\carteje01,C,LAK,,CHI,W,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,4,0.0,26,21:09,1,1,9,6,60.0
171,Ben Chiarot\chiarbe01,D,MTL,@,DAL,L,boxscore,0,0,0,1,2,0,0,0,0,0,0,0,5,0.0,24,19:53,2,0,0,0,
172,Filip Chlapik\chlapfi01,C,OTT,@,BOS,L,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,16,9:56,1,0,0,0,
173,Jakob Chychrun\chychja01,D,ARI,,COL,W,boxscore,0,0,0,1,2,0,0,0,0,0,0,0,2,0.0,26,20:55,0,1,0,0,
174,Blake Coleman\colembl01,C,NJD,@,CAR,W,boxscore,0,0,0,1,2,0,0,0,0,0,0,0,1,0.0,20,14:07,2,0,0,1,0.0
175,Anthony DeAngelo\deangan01,D,NYR,@,NSH,W,boxscore,0,0,0,1,2,0,0,0,0,0,0,0,1,0.0,19,19:37,0,0,0,0,
176,Mark Giordano\giordma01,D,CGY,@,CBJ,W,boxscore,0,0,0,1,2,0,0,0,0,0,0,0,2,0.0,27,21:06,0,1,0,0,
177,Jordan Greenway\greenjo02,LW,MIN,,STL,L-OT,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,19,12:36,3,0,1,0,100.0
178,Jack Johnson\johnsja02,D,PIT,,EDM,L-OT,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,19,13:28,1,0,0,0,
179,Andreas Johnsson\johnsan01,LW,TOR,@,PHI,W,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,25,18:56,2,0,0,0,
180,Mikko Koivu\koivumi01,C,MIN,,STL,L-OT,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,24,17:22,0,1,14,9,60.9
181,Anze Kopitar\kopitan01,C,LAK,,CHI,W,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,25,23:12,0,2,12,4,75.0
182,Chris Kreider\kreidch01,LW,NYR,@,NSH,W,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,19,16:32,1,0,1,1,50.0
183,David Krejci\krejcda01,C,BOS,,OTT,W,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,20,16:50,1,3,3,8,27.3
184,Dmitry Kulikov\kulikdm01,D,WPG,@,VEG,W,boxscore,0,0,0,1,2,0,0,0,0,0,0,0,3,0.0,30,23:15,1,0,0,0,
185,Esa Lindell\lindees01,D,DAL,,MTL,W,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,32,30:20,0,3,0,0,
186,Andrew Mangiapane\mangian01,LW,CGY,@,CBJ,W,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,17,14:24,0,0,1,0,100.0
187,Jonathon Merrill\merrijo01,D,VEG,,WPG,L-OT,boxscore,0,0,0,1,2,0,0,0,0,0,0,0,1,0.0,29,20:23,0,1,0,0,
188,Victor Mete\metevi01,D,MTL,@,DAL,L,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,21,14:16,0,0,0,0,
189,Brock Nelson\nelsobr01,C,NYI,@,BUF,W,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,25,17:16,0,0,5,7,41.7
190,Aaron Ness\nessaa01,D,ARI,,COL,W,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,18,13:51,0,1,0,0,
191,Tanner Pearson\pearsta01,LW,VAN,@,SJS,W,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,24,16:44,0,0,0,1,0.0
192,Adam Pelech\pelecad01,D,NYI,@,BUF,W,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,30,24:42,2,2,0,0,
193,David Perron\perroda01,LW,STL,@,MIN,W,boxscore,0,0,0,1,2,0,0,0,0,0,0,0,2,0.0,23,19:23,0,0,1,0,100.0
194,Brett Pesce\pescebr01,D,CAR,,NJD,L,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,27,21:11,0,0,0,0,
195,Alex Pietrangelo\pietral01,D,STL,@,MIN,W,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,29,24:23,1,1,0,0,
196,Ryan Pulock\pulocry01,D,NYI,@,BUF,W,boxscore,0,0,0,1,2,0,0,0,0,0,0,0,2,0.0,28,21:08,1,0,0,0,
197,Kris Russell\russekr01,D,EDM,@,PIT,W,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,0,,25,20:46,2,3,0,0,
198,Patrick Russell\russepa01,RW,EDM,@,PIT,W,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,20,13:01,1,0,0,0,
199,Luca Sbisa\sbisalu01,D,WPG,@,VEG,W,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,0,,23,17:19,4,2,0,0,
200,Brady Skjei\skjeibr01,D,NYR,@,NSH,W,boxscore,0,0,0,1,2,0,0,0,0,0,0,0,0,,21,20:15,2,1,0,0,
201,Carl Soderberg\soderca01,C,ARI,,COL,W,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,21,16:52,3,0,6,6,50.0
202,Paul Stastny\stastpa01,C,VEG,,WPG,L-OT,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,25,19:00,0,1,13,6,68.4
203,Alex Steen\steenal01,C,STL,@,MIN,W,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,16,13:26,0,1,0,0,
204,Riley Stillman\stillri01,D,FLA,,DET,W,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,5,0.0,26,19:03,0,3,0,0,
205,Ryan Suter\suterry01,D,MIN,,STL,L-OT,boxscore,0,0,0,1,2,0,0,0,0,0,0,0,0,,29,23:40,2,0,0,0,
206,Jacob Trouba\troubja01,D,NYR,@,NSH,W,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,24,22:41,1,1,0,0,
207,Blake Wheeler\wheelbl01,RW,WPG,@,VEG,W,boxscore,0,0,0,1,2,0,0,0,0,0,0,0,2,0.0,30,20:27,3,0,1,1,50.0
208,Travis Zajac\zajactr01,C,NJD,@,CAR,W,boxscore,0,0,0,1,2,0,0,0,0,0,0,0,1,0.0,18,15:09,0,1,9,5,64.3
209,Justin Abdelkader\abdelju01,LW,DET,@,FLA,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,12:56,1,0,2,8,20.0
210,Noel Acciari\acciano01,C,FLA,,DET,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,22,18:30,1,1,6,5,54.5
211,Lias Andersson\anderli01,C,NYR,@,NSH,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,14,10:58,1,1,5,1,83.3
212,Rasmus Andersson\anderra01,D,CGY,@,CBJ,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,23,19:56,0,1,0,0,
213,David Backes\backeda01,C,BOS,,OTT,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0:34,0,0,0,0,
214,Josh Bailey\bailejo01,C,NYI,@,BUF,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,29,20:53,0,3,0,2,0.0
215,Cole Bardreau\bardrco01,F,NYI,@,BUF,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,9,6:10,2,0,2,1,66.7
216,Tyson Barrie\barrity01,D,TOR,@,PHI,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,29,23:38,1,1,0,0,
217,Mathew Barzal\barzama01,C,NYI,@,BUF,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,26,19:54,0,0,1,5,16.7
218,Jay Beagle\beaglja01,RW/C,VAN,@,SJS,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,16:41,0,2,9,9,50.0
219,J.C. Beaudin\beaudje01,C,OTT,@,BOS,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,21,11:45,4,0,5,7,41.7
220,Emil Bemstrom\bemstem01,C,CBJ,,CGY,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,7:53,0,0,0,0,
221,Jamie Benn\bennja01,LW,DAL,,MTL,W,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,4,0.0,28,14:37,1,2,5,3,62.5
222,Nick Bjugstad\bjugsni01,C,PIT,,EDM,L-OT,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,0,,18,11:03,2,0,2,4,33.3
223,Nick Bonino\boninni01,C,NSH,,NYR,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,18,16:43,0,1,7,4,63.6
224,Adam Boqvist\boqviad01,D,CHI,@,LAK,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,22,15:38,3,1,0,0,
225,Jesper Boqvist\boqvije01,C,NJD,@,CAR,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,14,9:25,0,0,0,1,0.0
226,Jay Bouwmeester\bouwmja01,D,STL,@,MIN,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,24,21:24,1,1,0,0,
227,Johnny Boychuk\boychjo01,D,NYI,@,BUF,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,18:12,2,1,0,0,
228,Erik Brannstrom\branner01,D,OTT,@,BOS,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,20,14:15,0,0,0,0,
229,T.J. Brodie\broditj01,D,CGY,@,CBJ,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,23,19:30,0,0,0,0,
230,Josh Brown\brownjo01,D,FLA,,DET,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,17,15:47,1,1,0,0,
231,Andre Burakovsky\burakan01,LW,COL,@,ARI,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,19,16:15,1,0,0,0,
232,Matt Calvert\calvema01,LW,COL,@,ARI,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,19,15:24,1,0,2,0,100.0
233,William Carrier\carriwi01,LW,VEG,,WPG,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,15,9:42,1,0,0,0,
234,Peter Cehlarik\cehlape01,LW,BOS,,OTT,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,9:36,1,2,0,1,0.0
235,Zdeno Chara\charazd01,D,BOS,,OTT,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,27,22:51,1,2,0,0,
236,Alex Chiasson\chiasal01,RW,EDM,@,PIT,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,14,12:09,4,1,0,0,
237,Dennis Cholowski\cholode01,D,DET,@,FLA,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,26,19:41,0,0,0,0,
238,Casey Cizikas\cizikca01,C,NYI,@,BUF,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,25,17:04,2,1,12,2,85.7
239,Cal Clutterbuck\cluttca01,RW,NYI,@,BUF,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,25,16:51,4,0,0,0,
240,Andrew Cogliano\coglian01,LW/C,DAL,,MTL,W,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,5,0.0,24,15:09,2,0,0,1,0.0
241,Blake Comeau\comeabl01,RW,DAL,,MTL,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,25,15:02,4,0,0,0,
242,Andrew Copp\coppan01,C,WPG,@,VEG,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,18,13:31,0,0,1,0,100.0
243,Nick Cousins\cousini01,C,MTL,@,DAL,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,20,16:30,0,0,0,2,0.0
244,Lawson Crouse\crousla01,LW,ARI,,COL,W,boxscore,0,0,0,0,7,0,0,0,0,0,0,0,1,0.0,19,12:14,4,0,0,1,0.0
245,Rasmus Dahlin\dahlira01,D,BUF,,NYI,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,20,19:57,0,0,0,0,
246,Michael Dal Colle\dalcomi01,LW,NYI,@,BUF,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,13:13,2,2,0,0,
247,Phillip Danault\danauph01,LW,MTL,@,DAL,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,24,14:18,3,2,7,7,50.0
248,Jacob de La Rose\delarja01,LW,DET,@,FLA,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,21,12:56,1,0,1,3,25.0
249,Alex DeBrincat\debrial01,RW,CHI,@,LAK,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,20,17:31,1,0,1,0,100.0
250,Dylan DeMelo\demeldy01,D,OTT,@,BOS,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,29,21:43,3,0,0,0,
251,Jason Demers\demerja01,D,ARI,,COL,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,25,21:39,4,3,0,0,
252,Jason Dickinson\dickija01,C,DAL,,MTL,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,23,12:19,0,1,4,5,44.4
253,Noah Dobson\dobsono01,D,NYI,@,BUF,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,17,11:52,0,1,0,0,
254,Joonas Donskoi\donskjo01,RW,COL,@,ARI,L,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,22,20:36,0,1,0,0,
255,Matt Duchene\duchema01,C,NSH,,NYR,L,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,21,18:55,0,0,5,7,41.7
256,Nikolaj Ehlers\ehlerni01,LW,WPG,@,VEG,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,28,19:03,0,0,0,0,
257,Jack Eichel\eicheja01,C,BUF,,NYI,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,23,23:28,0,1,6,8,42.9
258,Oliver Ekman-Larsson\ekmanol01,D,ARI,,COL,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,26,23:56,1,2,0,0,
259,Adam Erne\ernead01,LW,DET,@,FLA,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,15:23,4,0,0,0,
260,Dante Fabbro\fabbrda01,D,NSH,,NYR,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,22,19:30,0,0,0,0,
261,Joel Farabee\farabjo01,LW,PHI,,TOR,L-SO,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,23,17:33,1,0,0,0,
262,Taylor Fedun\fedunta01,D,DAL,,MTL,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,22,12:19,0,1,0,0,
263,Christian Fischer\fischch01,RW,ARI,,COL,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,16,11:47,2,1,0,0,
264,Cale Fleury\fleurca01,D,MTL,@,DAL,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,23,16:11,2,1,0,0,
265,Adam Fox\foxad01,D,NYR,@,NSH,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,19,15:34,0,1,0,0,
266,Michael Frolik\frolimi01,LW,CGY,@,CBJ,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,16,13:20,0,0,0,0,
267,Sam Gagner\gagnesa01,C,EDM,@,PIT,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,11:37,2,0,1,2,33.3
268,Frederik Gauthier\gauthfr01,C,TOR,@,PHI,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,16,7:23,1,0,0,4,0.0
269,Vladislav Gavrikov\gavrivl01,D,CBJ,,CGY,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,20,16:16,0,6,0,0,
270,Zemgus Girgensons\girgeze01,C,BUF,,NYI,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,16,12:03,1,0,0,0,
271,Michael Grabner\grabnmi01,RW,ARI,,COL,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,24,16:03,1,0,0,0,
272,Mikael Granlund\granlmi01,C,NSH,,NYR,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,20,17:04,2,0,0,0,
273,Ryan Graves\gravery01,D,COL,@,ARI,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,13:03,0,1,0,0,
274,Noah Gregor\gregono01,C,SJS,,VAN,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,16,10:06,2,1,0,0,
275,Rocco Grimaldi\grimaro01,C,NSH,,NYR,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,8:15,0,0,0,0,
276,Carl Grundstrom\grundca01,RW,LAK,,CHI,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,18,16:04,3,0,0,0,
277,David Gustafsson\gustada01,C,WPG,@,VEG,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,11,8:03,1,1,2,2,50.0
278,Gaetan Haas\haasga01,F,EDM,@,PIT,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,12,8:45,1,1,2,3,40.0
279,Ron Hainsey\hainsro01,D,OTT,@,BOS,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,22,17:39,0,0,0,0,
280,Micheal Haley\haleymi01,C,NYR,@,NSH,W,boxscore,0,0,0,0,5,0,0,0,0,0,0,0,0,,9,7:21,1,3,0,0,
281,Scott Harrington\harrisc01,D,CBJ,,CGY,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,22,15:26,1,1,0,0,
282,Vinnie Hinostroza\hinosvi01,C,ARI,,COL,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,22,12:28,2,1,0,0,
283,Taro Hirose\hirosta01,LW,DET,@,FLA,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,12:12,0,0,0,1,0.0
284,Mike Hoffman\hoffmmi02,C/LW,FLA,,DET,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,18,12:53,0,0,0,0,
285,Patric Hornqvist\hornqpa01,RW,PIT,,EDM,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,19,13:27,3,1,0,0,
286,Brett Howden\howdebr01,C,NYR,@,NSH,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,22,15:54,0,0,10,5,66.7
287,Filip Hronek\hronefi01,D,DET,@,FLA,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,28,22:58,1,2,0,0,
288,Dryden Hunt\huntdr01,LW,FLA,,DET,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,18,11:35,1,1,0,0,
289,Ben Hutton\huttobe01,D,LAK,,CHI,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,21,18:56,1,0,0,0,
290,Mark Jankowski\jankoma01,C,CGY,@,CBJ,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,13,9:25,0,0,1,5,16.7
291,Ross Johnston\johnsro02,LW,NYI,@,BUF,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,6:40,0,0,0,0,
292,Tyson Jost\jostty01,C,COL,@,ARI,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,20,16:01,0,0,0,2,0.0
293,Nazem Kadri\kadrina01,C,COL,@,ARI,L,boxscore,0,0,0,0,7,0,0,0,0,0,0,0,2,0.0,19,17:07,2,0,4,6,40.0
294,Kaapo Kakko\kakkoka01,RW,NYR,@,NSH,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,14,14:32,0,0,0,0,
295,Vladislav Kamenev\kamenvl01,LW,COL,@,ARI,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,13,10:29,1,0,1,1,50.0
296,Zack Kassian\kassiza01,RW,EDM,@,PIT,W,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,19,14:43,2,0,0,0,
297,Alexander Kerfoot\kerfoal01,C,TOR,@,PHI,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,22,15:42,2,1,3,9,25.0
298,Jujhar Khaira\khairju01,LW,EDM,@,PIT,W,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,19,13:50,2,0,0,0,
299,Travis Konecny\konectr01,C,PHI,,TOR,L-SO,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,27,21:47,0,1,0,3,0.0
300,Ilya Kovalchuk\kovalil01,LW,LAK,,CHI,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,19,16:47,0,0,0,0,
301,Dean Kukan\kukande01,D,CBJ,,CGY,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,22,14:52,0,2,0,0,
302,Oliver Kylington\kylinol01,D,CGY,@,CBJ,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,19,15:29,0,0,0,0,
303,Dylan Larkin\larkidy01,C,DET,@,FLA,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,22,22:19,0,0,11,6,64.7
304,Johan Larsson\larssjo02,LW/C,BUF,,NYI,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,17,12:35,0,0,5,2,71.4
305,Anders Lee\leean01,C,NYI,@,BUF,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,27,19:33,0,1,0,0,
306,Brendan Lemieux\lemiebr01,LW,NYR,@,NSH,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,17,14:05,1,2,0,0,
307,Trevor Lewis\lewistr01,C,LAK,,CHI,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,18,12:04,1,1,0,1,0.0
308,Ryan Lindgren\lindgry01,D,NYR,@,NSH,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,18,13:24,0,2,0,0,
309,Bryan Little\littlbr01,RW,WPG,@,VEG,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,27,17:21,0,1,11,12,47.8
310,Adam Lowry\lowryad01,LW,WPG,@,VEG,W,boxscore,0,0,0,0,5,0,0,0,0,0,0,0,3,0.0,19,11:50,2,0,3,9,25.0
311,Milan Lucic\lucicmi01,LW,CGY,@,CBJ,W,boxscore,0,0,0,0,4,0,0,0,0,0,0,0,0,,15,8:36,0,0,0,0,
312,Nathan MacKinnon\mackina01,C,COL,@,ARI,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,26,22:14,1,0,7,9,43.8
313,Cale Makar\makarca01,D,COL,@,ARI,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,24,19:14,2,1,0,0,
314,Evgeni Malkin\malkiev01,C,PIT,,EDM,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,21,19:45,1,0,7,6,53.8
315,Martin Marincin\marinma01,D,TOR,@,PHI,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,23,16:24,0,1,0,0,
316,John Marino\marinjo01,D,PIT,,EDM,L-OT,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,20,12:30,0,0,0,0,
317,Auston Matthews\matthau01,C,TOR,@,PHI,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,26,22:50,0,0,6,3,66.7
318,Scott Mayfield\mayfisc01,D,NYI,@,BUF,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,27,23:08,1,1,0,0,
319,Charlie McAvoy\mcavoch01,D,BOS,,OTT,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,27,21:28,3,1,0,0,
320,Jake McCabe\mccabja01,D,BUF,,NYI,L,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,24,20:23,0,1,0,0,
321,Jared McCann\mccanja01,C,PIT,,EDM,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,17,10:32,2,0,1,2,33.3
322,Timo Meier\meierti01,RW,SJS,,VAN,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,21,16:41,1,0,0,1,0.0
323,Sonny Milano\milanso01,LW,CBJ,,CGY,L,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,0,,15,10:13,1,0,0,0,
324,Casey Mittelstadt\mitteca01,C,BUF,,NYI,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,17,14:05,0,0,3,4,42.9
325,Brandon Montour\montobr01,D,BUF,,NYI,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,21,18:57,1,2,0,0,
326,Trevor Moore\mooretr01,LW,TOR,@,PHI,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,24,14:24,3,0,0,0,
327,Philippe Myers\myersph01,D,PHI,,TOR,L-SO,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,25,19:11,0,1,0,0,
328,Riley Nash\nashri02,C,CBJ,,CGY,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,14,9:42,1,1,2,5,28.6
329,Nino Niederreiter\niedeni01,RW,CAR,,NJD,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,19,16:17,0,1,0,0,
330,Tomas Nosek\nosekto01,C,VEG,,WPG,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,15,9:45,1,0,4,2,66.7
331,Ryan Nugent-Hopkins\nugenry01,C,EDM,@,PIT,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,23,20:09,0,0,6,4,60.0
332,Darnell Nurse\nurseda01,D,EDM,@,PIT,W,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,27,22:59,2,2,0,0,
333,Kyle Okposo\okposky01,RW,BUF,,NYI,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,10:54,0,0,0,1,0.0
334,Jamie Oleksiak\oleksja01,D,DAL,,MTL,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,25,15:03,0,1,0,0,
335,Nick Paul\paulni01,LW,OTT,@,BOS,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,26,18:45,2,2,5,1,83.3
336,Brendan Perlini\perlibr01,LW,DET,@,FLA,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,15,11:43,0,0,0,0,
337,Joel Persson\perssjo02,D,EDM,@,PIT,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,17,15:38,0,0,0,0,
338,Mark Pysyk\pysykma01,D,FLA,,DET,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,15,11:00,0,1,0,0,
339,Alan Quine\quineal01,C,CGY,@,CBJ,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,15,9:30,0,0,0,0,
